# profile-title: 🧅 TOR BRIDGES 🧅 Полная • Full
# profile-update-interval: 6
# Date/Time: 2026-04-17 / 23:24 (Moscow)
# Количество: 671
# For more info, VPN configs and TOR bridges - visit: www.github.com/igareck/vpn-configs-for-russia

# VANILLA TOR BRIDGES:

213.128.141.195:9001 B7526DA046010CF086692745E8BD0528B039C3F8
213.199.35.150:993 503868C118AB3582C643D6D0DEC0044254DAE0AC
213.239.209.42:4711 6243BA21C8BF217602EEBB70B1C3D93DCEA2E366
217.76.139.236:21704 97EAB17550B88B6BB6692671B48B76383CE0B565
217.154.78.220:9001 45C689D0EA9D1DF97658B800AAE323F5D66554B2
217.155.1.179:2006 72C3BC612B4F507DA4FC1B94726154D649B71D04
217.160.8.91:9706 FEA00E8A631508D55012222B4D31B68B31791D35
217.160.192.232:443 2A23B6AC254691CD52F98D26567270889861BC1F
217.160.255.113:9001 A59AD84F92B2E5A76EBFE3BE62D3B28AF9BFD127
217.255.38.135:5000 5A7E34DB26FC4E96C085E09E9C721703A55C63E6
220.134.160.116:20789 FF581715F26227BDBEB72FD77C2CE08666943CB4


# OBFS4 TOR BRIDGES:

obfs4 2.4.201.13:9003 6ADA61F3AF181B7983A5F3A279B55A3DBFF34B14 cert=D77/WMTlnIzNhtIHxAu0yyjHudahoDZo0QH6++3UOeP0xw2cBoWgz/OcF8aQQ9k3OvRqUw iat-mode=0
obfs4 5.9.122.242:20132 A0329253C08BAA072F923BF00F2E9CEBBE0B0162 cert=nfmTZXNl2FDOG7xK1cFxB6NfOGiUQQBrrPgphV9afzXvj+s+b+e5uOBfIuUh5gWNbnp7Gg iat-mode=0
obfs4 5.45.66.140:23452 B11EB4A5491740613674BFFD37214821BDD4DE11 cert=jd91BG4x/Z9k/fWlhDeDNazpKmm5TVzE39p7bx5W4NnFV2i7Qecpl1rnonlURpuQWvxrFA iat-mode=0
obfs4 5.45.101.108:41437 15B2D5D8A6005635751CF0B9F24B6A9ECC8728C3 cert=Ec5EoyiZK/D0gYUr93d825FJ8k09o/pV6QZXOFfaLGc1NUd2QZ3P753F9/RkuTv1ZmAcNQ iat-mode=0
obfs4 5.45.103.192:2828 EE6B1DE5DEEAD9CFFE970360C3306C81BC6E8030 cert=RqUOIGSlNamAECvzfHSXfaPQxlwuEudnd5Tk64/uU8JHPgxMNrzhp1qpELivbS8vBvOEMw iat-mode=0
obfs4 5.45.109.122:1992 F805F6B4E5E203EFE2A7FFB1E5042AFE8BD986B4 cert=0GcjnEnZ0rJ8/nfxo4ZSkjMZ0fqHSrvj/MdwEtbbuzx8qgqFTaqHTuWelGw2MxJ5wW2QaQ iat-mode=0
obfs4 5.83.147.191:8080 84DE70C3735D1F2D3D8142AAAD785521750310D2 cert=1EAtrN2FDSjOvdC/kznspxRnQegwZGnJ4Wk74L9Zs/wU/KRclyNn/Et10UGNC+fv0wGCUQ iat-mode=0
obfs4 5.104.81.79:8443 42FAC9C256D5701BDE7336474369550BC4D28182 cert=gcKlN2VE+NSMWSxk78A4rMtsGWIZTY0qAIjEXkj745RHSCXh7KCGd2/nNy5wvLXLvWZUNw iat-mode=0
obfs4 5.181.80.135:8443 0794ECD3E6F76D2BA071372C5AF85BD7675E2F85 cert=DeNq0VEU4bHaC7VU4vWIGlK44rSSBR/9aZ3KQa0Jiy+wKxUk3dl1Pg0W1tkXaGeaa8mYMw iat-mode=0
